name,address,lng,lat
항도중학교,부산광역시 부산진구 동성로118번길 44(전포동),129.066641,35.1619536
상계중학교,서울특별시 노원구 노원로 398(상계동),127.068858,37.6520209
온곡중학교,서울특별시 노원구 노원로 492(상계동),127.064619,37.6601052
노원중학교,서울특별시 노원구 동일로213길 26(상계동),127.059802,37.6490511
수락중학교,서울특별시 노원구 동일로 1729(상계동),127.054592,37.6829578
녹천중학교,서울특별시 노원구 월계로 376(월계동),127.06229,37.6312696
월계중학교,서울특별시 노원구 월계로45가길 54(월계동),127.052053,37.6304048
신창중학교,서울특별시 노원구 월계로45길 92(월계동),127.047948,37.6283226
상계제일중학교,서울특별시 노원구 덕릉로86길 29-15(중계동),127.07764,37.6611351
중계중학교,서울특별시 노원구 덕릉로76길 23(중계동),127.075192,37.6553004
을지중학교,서울특별시 노원구 덕릉로 580(중계동),127.071835,37.6498901
중원중학교,서울특별시 노원구 공릉로 420(중계동),127.068119,37.6439917
중평중학교,서울특별시 노원구 동일로203길 87(하계동),127.062393,37.6368014
양산제일고등학교,경상남도 양산시 회현1길 36(교동),129.024255,35.3446831
신상중학교,서울특별시 노원구 동일로216길 42(상계동),127.063636,37.6513108
광운중학교,서울특별시 노원구 광운로1길 24(월계동),127.055958,37.6205438
상명중학교,서울특별시 노원구 덕릉로 553(중계동),127.067967,37.6490592
청원중학교,서울특별시 노원구 한글비석로 506(상계동),127.061741,37.6667008
재현중학교,서울특별시 노원구 덕릉로82길 64(중계동),127.080939,37.6612645
청운중학교,서울특별시 종로구 창의문로 51(청운동),126.971096,37.5891698
대신중학교,서울특별시 종로구 사직로 9(행촌동),126.961753,37.5731095
동성중학교,서울특별시 종로구 대학로 156(혜화동),127.002564,37.5856567
진량고등학교,경상북도 경산시 진량읍 대학로 1051,128.810181,35.8766634
거제중앙고등학교,경상남도 거제시 중곡로2길 61(고현동),128.635656,34.8930233
거제고등학교,경상남도 거제시 아주로3길 61(아주동),128.68708,34.8606598
해성고등학교,경상남도 거제시 두모길 4,128.723555,34.8703655
연초고등학교,경상남도 거제시 연초면 연사1길 40,128.646728,34.9136521
거제옥포고등학교,경상남도 거제시 국산로 27(옥포동),128.685988,34.9053041
양산남부고등학교,경상남도 양산시 양주로 7(남부동),129.023883,35.3326156
서창고등학교,경상남도 양산시 삼호동부로 125(삼호동),129.173679,35.4138797
웅상고등학교,경상남도 양산시 배움터길 36(평산동),129.144516,35.3780906
양산여자고등학교,경상남도 양산시 교동1길 21,129.025335,35.3446721
효암고등학교,경상남도 양산시 서창로 144(삼호동),129.170472,35.4134158
범어고등학교,경상남도 양산시 물금읍 신주로 88,129.018446,35.3297121
물금고등학교,경상남도 양산시 물금읍 신주1길 20,129.015906,35.3356133
보광고등학교,경상남도 양산시 하북면 신평로 46,129.087941,35.4922397
의령고등학교,경상남도 의령군 의령읍 백산로3길 4,128.266331,35.322949
의령여자고등학교,경상남도 의령군 가례면 의병로 67,128.244781,35.3235072
함안고등학교,경상남도 함안군 가야읍 함안대로 630,128.405483,35.2827273
명덕고등학교,경상남도 함안군 가야읍 고분길 107,128.402545,35.2732902
군북고등학교,경상남도 함안군 군북면 사군로 1558,128.343188,35.2601779
경남로봇고등학교,경상남도 함안군 대산면 대산중앙로 102-2,128.438353,35.3478024
칠원고등학교,경상남도 함안군 칠서면 삼칠로 281,128.506706,35.3175085
창녕고등학교,경상남도 창녕군 대지면 우포2로,128.481736,35.5447102
부산서중학교,부산광역시 동구 홍곡남로 29(수정동),129.036807,35.1250897
부산중학교,부산광역시 동구 초량로40번길 29(초량동),129.037004,35.1219838
금성중학교,부산광역시 동구 증산로 83(좌천동),129.051614,35.1347656
부산동여자중학교,부산광역시 동구 망양로773번길 28(수정동),129.041087,35.1330413
선화여자중학교,부산광역시 동구 초량로80번길 5(초량동),129.033753,35.121321
부산개성중학교,부산광역시 부산진구 엄광로 176-12(가야동),129.033005,35.1462277
부산진중학교,부산광역시 부산진구 시민공원로 50(범전동),129.055559,35.1639684
동평중학교,부산광역시 부산진구 백양순환로119번길 12-31(부암동),129.041764,35.171017
가야여자중학교,부산광역시 부산진구 엄광로182번길 15-25(가야동),129.036494,35.148113
광무여자중학교,부산광역시 부산진구 백양관문로 31(개금동),129.030072,35.161935
개금여자중학교,부산광역시 부산진구 백양대로136번길 75(당감동),129.032978,35.163414
동평여자중학교,부산광역시 부산진구 백양순환로119번길 12-39(부암동),129.042738,35.1703496
양동여자중학교,부산광역시 부산진구 황령산로605번길 35-32(양정동),129.080722,35.1702269
부산국제중학교,부산광역시 부산진구 백양관문로 105-70(당감동),129.023842,35.1672918
개림중학교,부산광역시 부산진구 백양대로300번길 46(개금동),129.018205,35.157242
초연중학교,부산광역시 부산진구 초읍천로77번가길 9(초읍동),129.044422,35.1795529
초읍중학교,부산광역시 부산진구 성지로94번길 71(초읍동),129.056283,35.1805437
서면중학교,부산광역시 부산진구 가야대로747번길 53(부암동),129.052236,35.1603426
지산중학교,대구광역시 수성구 지산로3길 68(지산동),128.629023,35.8251644
동의중학교,부산광역시 부산진구 진남로462번길 16(전포동),129.070704,35.164752
신관중학교,서울특별시 관악구 신림로48길 17-16(신림동),126.934166,37.4798761
신림중학교,서울특별시 관악구 신림로 40(신림동),126.944893,37.4704865
삼성중학교,서울특별시 관악구 신림로3가길 39-24(신림동),126.9432,37.4678131
난우중학교,서울특별시 관악구 난곡로16길 32(신림동),126.922795,37.4667121
미성중학교,서울특별시 관악구 문성로16길 40(신림동),126.91236,37.4752259
남서울중학교,서울특별시 관악구 난곡로64길 106(신림동),126.921459,37.4817951
남강중학교,서울특별시 관악구 난곡로34길 80(신림동),126.924699,37.4714155
서울문영여자중학교,서울특별시 관악구 관악로 85(봉천동),126.951409,37.4739374
광신중학교,서울특별시 관악구 광신길 141(신림동),126.925091,37.4651411
성보중학교,서울특별시 관악구 남부순환로156길 39(신림동),126.921637,37.4802377
성수중학교,서울특별시 성동구 서울숲길 18(성수동1가),127.038325,37.5482006
동마중학교,서울특별시 성동구 마조로11길 18(마장동),127.040003,37.5624082
마장중학교,서울특별시 성동구 마장로35나길 31(마장동),127.0419,37.5687315
경일중학교,서울특별시 성동구 성수일로 27(성수동1가),127.048569,37.5433537
성원중학교,서울특별시 성동구 성덕정9가길 13(성수동2가),127.052096,37.5391877
옥정중학교,서울특별시 성동구 한림말길 11(옥수동),127.012439,37.541531
행당중학교,서울특별시 성동구 왕십리로 189(행당동),127.042368,37.5542598
칠곡중학교,대구광역시 북구 칠곡중앙대로 583(읍내동),128.551395,35.9486136
자양중학교,서울특별시 광진구 뚝섬로41길 33(자양동),127.074478,37.5352283
광장중학교,서울특별시 광진구 광장로1길 1(광장동),127.101427,37.5470438
창녕여자고등학교,경상남도 창녕군 창녕읍 신당길 30,128.505111,35.5403046
천안중앙고등학교,충청남도 천안시 동남구 충절로 91(원성동),127.15927,36.8105154
영산고등학교,경상남도 창녕군 영산면 영산새싹길 13,128.527103,35.4591457
창녕옥야고등학교,경상남도 창녕군 이방면 이방로 943-15,128.380617,35.6000353
창녕대성고등학교,경상남도 창녕군 대합면 신안길 17,128.461078,35.6011569
고성중앙고등학교,경상남도 고성군 고성읍 남포로 45,128.319312,34.967742
고성고등학교,경상남도 고성군 회화면 배둔서길 42-5,128.362608,35.0559
남해제일고등학교,경상남도 남해군 남해읍 남해대로 2800-11,127.900893,34.8395839
남해고등학교,경상남도 남해군 이동면 무림로 46-2,127.951538,34.8026167
창선고등학교,경상남도 남해군 창선면 창선로 97-12,128.011778,34.8562459
남해해성고등학교,경상남도 남해군 남면 남면로1835번길 8-4,127.86073,34.7737435
하동고등학교,경상남도 하동군 하동읍 경서대로 84,127.745944,35.0634986
하동여자고등학교,경상남도 하동군 하동읍 경서대로 84,127.746015,35.0630426
옥종고등학교,경상남도 하동군 옥종면 옥수로 4-9,127.884306,35.1777847
진교고등학교,경상남도 하동군 진교면 민다리길 179,127.897764,35.0368939
금남고등학교,경상남도 하동군 금남면 섬진강대로 656-8,127.839674,34.9863772
산청고등학교,경상남도 산청군 산청읍 웅석봉로86번길 9-12,127.871175,35.4097862
경호고등학교,경상남도 산청군 금서면 화계오봉로 17,127.792437,35.4594649
생초고등학교,경상남도 산청군 생초면 생초로38번길 59,127.837341,35.4973348
덕산고등학교,경상남도 산청군 시천면 남명로159번길 1,127.834389,35.2757138
단성고등학교,경상남도 산청군 단성면 강누방목로 2,127.965448,35.3061999
신등고등학교,경상남도 산청군 신등면 신등가회로 125,128.013225,35.3876004
함양고등학교,경상남도 함양군 함양읍 함양로 1063,127.721292,35.5143094
부산동중학교,부산광역시 부산진구 동성로30번길 36(전포동),129.070607,35.1527823
덕명여자중학교,부산광역시 부산진구 봉수로 13(전포동),129.070287,35.1519301
성동중학교,부산광역시 남구 남동천로 38(문현동),129.065742,35.1408855
문현여자중학교,부산광역시 남구 고동골로59번길 46(문현동),129.069198,35.1422424
석포여자중학교,부산광역시 남구 유엔평화로126번길 63(용당동),129.09476,35.1225005
오륙도중학교,부산광역시 남구 오륙도로 60(용호동),129.114883,35.1033711
동항중학교,부산광역시 남구 양지골로 248(감만동),129.085316,35.1187028
남천중학교,부산광역시 남구 황령대로492번길 71(대연동),129.105091,35.1363399
대천중학교,부산광역시 남구 신선로 491(대연동),129.10281,35.1286572
대연중학교,부산광역시 남구 천제등로16번길 81(대연동),129.08452,35.1324714
분포중학교,부산광역시 남구 분포로 51(용호동),129.114854,35.1292159
용문중학교,부산광역시 남구 동명로101번길 93(용호동),129.10718,35.1247619
용호중학교,부산광역시 남구 동명로 185-17(용호동),129.116669,35.1193092
해연중학교,부산광역시 남구 진남로110번길 25(대연동),129.082687,35.1396883
동래중학교,부산광역시 동래구 충렬대로181번길 109(명륜동),129.079841,35.2091548
동신중학교,부산광역시 동래구 반송로 지하 281(명장동),129.097672,35.2056349
여명중학교,부산광역시 동래구 여고로52번길 9(사직동),129.070357,35.195603
부산내성중학교,부산광역시 동래구 중앙대로 1297(온천동),129.077041,35.2033294
사직여자중학교,부산광역시 동래구 사직로 91(사직동),129.055347,35.193898
유락여자중학교,부산광역시 동래구 금강로 51(온천동),129.076264,35.214549
관음중학교,대구광역시 북구 관음동로 87(관음동),128.546582,35.9410107
강북중학교,대구광역시 북구 구암서로 27(구암동),128.56486,35.9388184
연천중학교,부산광역시 연제구 톳고개로 16(연산동),129.101444,35.1845521
연일중학교,부산광역시 연제구 고분로 138(연산동),129.097417,35.1843654
토현중학교,부산광역시 연제구 토현로 47(연산동),129.111059,35.1818403
거성중학교,부산광역시 연제구 해맞이로109번길 61(거제동),129.066827,35.1832316
덕천중학교,부산광역시 북구 만덕대로65번길 50(덕천동),129.011902,35.214108
양덕여자중학교,부산광역시 북구 시랑로21번길 178(구포동),129.013354,35.2046589
덕천여자중학교,부산광역시 북구 의성로47번길 45-4(덕천동),129.011648,35.2173679
만덕중학교,부산광역시 북구 만덕1로 52(만덕동),129.031443,35.2147722
신덕중학교,부산광역시 북구 함박봉로140번가길 27(만덕동),129.03086,35.2031054
명진중학교,부산광역시 북구 학사로 192(화명동),129.0097,35.2395898
금명중학교,부산광역시 북구 화명신도시로 210-1(금곡동),129.012364,35.2433328
가람중학교,부산광역시 북구 낙동북로663번길 55(구포동),128.998399,35.2036859
구남중학교,부산광역시 북구 백양대로1016번길 38(구포동),128.997294,35.1956896
구포중학교,부산광역시 북구 백양대로1016번다길 31(구포동),128.996499,35.1947165
금곡중학교,부산광역시 북구 효열로162번길 3(금곡동),129.017153,35.2605717
백양중학교,부산광역시 북구 상리로 70(만덕동),129.041226,35.2075901
화신중학교,부산광역시 북구 산성로12번길 22(화명동),129.014819,35.2383826
대천리중학교,부산광역시 북구 산성로 87-15(화명동),129.021697,35.2421153
화명중학교,부산광역시 북구 금곡대로186번길 13(화명동),129.011207,35.2259072
용수중학교,부산광역시 북구 금곡대로229번길 88(화명동),129.008054,35.2300278
가락중학교,부산광역시 강서구 가락대로 1405(죽림동),128.903539,35.1902414
낙동중학교,부산광역시 강서구 대저로 115(대저1동),128.965742,35.2157942
안의고등학교,경상남도 함양군 안의면 안의배움길 30,127.819694,35.6308292
목포홍일고등학교,전라남도 목포시 북항로 88(죽교동),126.374301,34.8018679
거창여자고등학교,경상남도 거창군 거창읍 죽전1길 72,127.908888,35.6925455
아림고등학교,경상남도 거창군 거창읍 정장길 19,127.912464,35.677533
거창대성고등학교,경상남도 거창군 거창읍 거열로 81,127.902545,35.6903541
대성일고등학교,경상남도 거창군 거창읍 거열로7길 57,127.90049,35.6910365
거창중앙고등학교,경상남도 거제시 중곡로2길 61,127.904323,35.694924
거창고등학교,경상남도 거창군 거창읍 죽전4길 36,127.910981,35.6926259
거창공업고등학교,경상남도 거창군 가조면 마상3길 33-20,128.015418,35.7135401
합천고등학교,경상남도 합천군 합천읍 교동3길 12,128.167504,35.5638647
합천여자고등학교,경상남도 합천군 합천읍 남정길 25-5,128.154791,35.5637685
초계고등학교,경상남도 합천군 초계면 초계중앙로 101,128.27178,35.5591756
야로고등학교,경상남도 합천군 야로면 역산길 13,128.169146,35.7031244
삼가고등학교,경상남도 합천군 삼가면 봉두길 5,128.130821,35.41363
제주대학교사범대학부설고등학교,제주특별자치도 제주시 용담로 65,126.509372,33.5137853
제주제일고등학교,제주특별자치도 제주시 진군길 22(노형동),126.479743,33.4801478
제주중앙여자고등학교,제주특별자치도 제주시 구남동5길 11(이도이동),126.539572,33.4906063
오현고등학교,제주특별자치도 제주시 일주동로 101(화북일동),126.556927,33.5163523
대기고등학교,제주특별자치도 제주시 번영로 453-6(봉개동),126.592721,33.4929101
제주여자고등학교,제주특별자치도 제주시 구산로 50(아라일동),126.540895,33.4824719
신성여자고등학교,제주특별자치도 제주시 아봉로 174-1(영평동 2460),126.56362,33.4775454
제주중앙고등학교,제주특별자치도 제주시 아봉로 323(월평동),126.572578,33.4744058
동평중학교,대구광역시 북구 구암서로 7(구암동),128.563522,35.9370341
구암중학교,대구광역시 북구 태암로 85(구암동),128.557125,35.9275135
대구북중학교,대구광역시 북구 공항로 50(복현동),128.620551,35.8977607
복현중학교,대구광역시 북구 동북로65길 46(복현동),128.626652,35.8942597
경진중학교,대구광역시 북구 동북로65길 28(복현동),128.627909,35.8936997
산격중학교,대구광역시 북구 동북로31길 29(산격동),128.609115,35.9025324
교동중학교,대구광역시 북구 관음중앙로34길 4(읍내동),128.549366,35.9438168
대구일중학교,대구광역시 북구 옥산로17길 21(침산동),128.585133,35.8867523
관천중학교,대구광역시 북구 구암로22길 7(태전동),128.552468,35.9310525
매천중학교,대구광역시 북구 매전로 70(태전동),128.547403,35.9108335
침산중학교,대구광역시 북구 침산로 163(침산동),128.589141,35.8895154
동변중학교,대구광역시 북구 동변로 14길 12(동변동),128.605491,35.9190461
서변중학교,대구광역시 북구 서변로23길 14(서변동),128.595695,35.9262355
팔달중학교,대구광역시 북구 매천로2길 19-22(팔달동),128.544899,35.8988662
성광중학교,대구광역시 북구 검단로 150(검단동),128.623925,35.9085009
경명여자중학교,대구광역시 북구 칠성시장로23길 55(칠성동2가),128.598802,35.8803781
성화중학교,대구광역시 북구 복현로 140(복현동),128.619431,35.9029739
경혜여자중학교,대구광역시 남구 성당로18길 20(대명동),128.564309,35.8434588
대명중학교,대구광역시 남구 앞산순환로 477(대명동),128.577617,35.8329239
경상중학교,대구광역시 남구 현충로48길 33(대명동),128.586188,35.8528547
대구중학교,대구광역시 남구 대봉로 120(이천동),128.604655,35.8496616
양화중학교,서울특별시 영등포구 당산로 56(문래동3가),126.896301,37.519578
대영중학교,서울특별시 영등포구 도림로80가길 14(신길동),126.905105,37.5030511
성지중학교,대구광역시 달서구 성서동로 361(이곡동),128.514711,35.8531851
와룡중학교,대구광역시 달서구 선원남로 23(이곡동),128.501944,35.8580449
영남중학교,대구광역시 달서구 월곡로 300(상인동),128.537558,35.8209769
송현여자중학교,대구광역시 달서구 송현로 156(송현동),128.54574,35.8316143
대건중학교,대구광역시 달서구 월곡로94길 46(월성동),128.528866,35.8340493
효성중학교,대구광역시 달서구 월곡로 94길 46(월성동),128.528871,35.8345168
구남중학교,대구광역시 달서구 두류남길 10(두류동),128.573053,35.8588896
원화중학교,대구광역시 달서구 당산로30길 30(성당동),128.549219,35.8475528
경암중학교,대구광역시 달서구 당산로30길 20(성당동),128.548138,35.8483767
상서중학교,대구광역시 달서구 야외음악당로 107(성당동),128.550398,35.8473999
왕선중학교,대구광역시 달성군 다사읍 대실역북로 83,128.466912,35.8630854
다사중학교,대구광역시 달성군 다사읍 매곡로2길 8-5,128.456582,35.8629456
서재중학교,대구광역시 달성군 다사읍 서재로26길 18,128.499856,35.873349
천내중학교,대구광역시 달성군 화원읍 성천로 202,128.503248,35.8095371
달성중학교,대구광역시 달성군 화원읍 비슬로506길 14,128.493665,35.8003584
화원중학교,대구광역시 달성군 화원읍 성암로 48,128.509593,35.79875
논공중학교,대구광역시 달성군 논공읍 논공로 256,128.456226,35.723943
북동중학교,대구광역시 달성군 논공읍 논공로7길 43,128.436533,35.7324495
포산중학교,대구광역시 달성군 유가면 테크노북로6길 10,128.458707,35.6962646
경서중학교,대구광역시 달성군 옥포면 비슬로 1934,128.434436,35.7808457
구지중학교,대구광역시 달성군 구지면 창리로11길 93,128.412041,35.6630127
현풍중학교,대구광역시 달성군 현풍면 비슬로 675,128.436702,35.6979581
달서중학교,대구광역시 달성군 하빈면 하빈로 118,128.422727,35.8857392
영주고등학교,제주특별자치도 제주시 첨단동길 92(월평동),126.579289,33.4559874
영남삼육고등학교,경상북도 경산시 남산면 서원길 58-31,128.829169,35.7884771
애월고등학교,제주특별자치도 제주시 애월읍 일주서로 6372-20,126.333803,33.4605156
한림고등학교,제주특별자치도 제주시 한림읍 월계로 74,126.257268,33.3985427
세화고등학교,제주특별자치도 제주시 구좌읍 세종로 26,126.862597,33.5158904
서귀포고등학교,제주특별자치도 서귀포시 중앙로 140(동홍동),126.562413,33.2573194
남주고등학교,제주특별자치도 서귀포시 동홍로303번길 14(동홍동),126.564506,33.2758654
삼성여자고등학교,제주특별자치도 서귀포시 검은여로 151(토평동),126.584071,33.2546207
대정고등학교,제주특별자치도 서귀포시 대정읍 일주서로2498번길 21,126.260582,33.2319256
대정여자고등학교,제주특별자치도 서귀포시 대정읍 대한로88번길 82-22,126.252932,33.2294556
성산고등학교,제주특별자치도 서귀포시 성산읍 한도로 79-17,126.915409,33.4699204
표선고등학교,제주특별자치도 서귀포시 표선면 표선중앙로 22-15,126.828037,33.3308009
동성고등학교,서울특별시 종로구 대학로 156(혜화동),127.003062,37.5850756
중앙고등학교,서울특별시 종로구 창덕궁길 164(계동),126.986836,37.5840073
성동고등학교,서울특별시 중구 퇴계로90길 17(신당동),127.022846,37.5641164
중경고등학교,서울특별시 용산구 이촌로84길 34(이촌동),126.975485,37.5175002
경일고등학교,서울특별시 성동구 성수일로 27(성수동1가),127.047471,37.5439128
광양고등학교,서울특별시 광진구 자양로3가길 31(자양동),127.085655,37.5292709
청량고등학교,서울특별시 동대문구 왕산로 303(청량리동),127.051258,37.5887771
윤중중학교,서울특별시 영등포구 여의동로3길 3(여의도동),126.923703,37.5189785
여의도중학교,서울특별시 영등포구 국제금융로7길 46(여의도동),126.935447,37.5237614
북서울중학교,서울특별시 도봉구 도봉로169가길 33(도봉동),127.042921,37.6811554
도봉중학교,서울특별시 도봉구 마들로 671(도봉동),127.045668,37.6704519
신방학중학교,서울특별시 도봉구 시루봉로 156(방학동),127.029414,37.6640002
방학중학교,서울특별시 도봉구 시루봉로 188(방학동),127.031744,37.6654696
창동중학교,서울특별시 도봉구 방학로 32(방학동),127.049635,37.6627672
백운중학교,서울특별시 도봉구 도봉로129길 50(쌍문동),127.035904,37.6560754
신도봉중학교,서울특별시 도봉구 도봉로115길 16(쌍문동),127.033202,37.6493213
효문중학교,서울특별시 도봉구 우이천로 432(쌍문동),127.018377,37.6522057
노곡중학교,서울특별시 도봉구 노해로70길 95(창동),127.053355,37.6482115
창일중학교,서울특별시 도봉구 노해로66길 60(창동),127.04689,37.6486039
창북중학교,서울특별시 도봉구 노해로62길 33(창동),127.038439,37.6496384
정의여자중학교,서울특별시 도봉구 노해로49길 69(쌍문동),127.032051,37.6534039
선덕중학교,서울특별시 도봉구 시루봉로 53(쌍문동),127.026702,37.6562011
상원중학교,서울특별시 노원구 수락산로 182(상계동),127.059504,37.6715436
상경중학교,서울특별시 노원구 동일로227길 61(상계동),127.053559,37.6666588
하계중학교,서울특별시 노원구 노원로 261-8(하계동),127.071604,37.6408682
불암중학교,서울특별시 노원구 한글비석로5길 45(하계동),127.073746,37.6456119
공릉중학교,서울특별시 노원구 노원로1길 42(공릉동),127.08396,37.6220272
태랑중학교,서울특별시 노원구 화랑로51나길 51(공릉동),127.091539,37.6266378
은성중학교,서울특별시 강남구 남부순환로359길 36(도곡동),127.036019,37.4876866
금천고등학교,서울특별시 금천구 시흥대로38길 26(시흥동),126.905668,37.4448067
경신중학교,서울특별시 종로구 혜화로 74(혜화동),127.001368,37.5909644
덕성여자중학교,서울특별시 종로구 율곡로3길 49(송현동),126.981924,37.5779699
배화여자중학교,서울특별시 종로구 필운대로1길 34(누상동),126.966933,37.5794674
상명대학교사범대학부속여자중학교,서울특별시 종로구 홍지문2길 20(홍지동),126.954129,37.6027683
중앙중학교,서울특별시 종로구 창덕궁길 164(계동),126.986858,37.5861708
창덕여자중학교,서울특별시 중구 정동길 22(정동),126.970049,37.5659638
금호여자중학교,서울특별시 중구 청구로 6(신당동),127.020193,37.558278
덕수중학교,서울특별시 중구 마른내로9길 10(인현동2가),126.997232,37.5650931
장원중학교,서울특별시 중구 동호로15길 93-34(신당동),127.005631,37.5528801
한양중학교,서울특별시 중구 을지로 299(신당동),127.011513,37.5655191
장충중학교,서울특별시 중구 동호로15길 93(신당동),127.006208,37.5531662
용산중학교,서울특별시 용산구 두텁바위로 74(용산동2가),126.980976,37.5460028
선린중학교,서울특별시 용산구 원효로97길 33-4(청파동3가),126.965997,37.5424827
한강중학교,서울특별시 용산구 녹사평대로 73(서빙고동),126.992021,37.5242362
용강중학교,서울특별시 용산구 이촌로65가길 91(이촌동),126.976213,37.5210029
신광여자중학교,서울특별시 용산구 청파로 263(청파동3가),126.96959,37.542946
보성여자중학교,서울특별시 용산구 신흥로3가길 66(용산동2가),126.984402,37.5425255
성심여자중학교,서울특별시 용산구 원효로19길 49(원효로4가),126.954451,37.5346232
방산중학교,서울특별시 송파구 오금로29길 31(방이동),127.121753,37.5090712
서울체육중학교,서울특별시 송파구 강동대로 232(방이동),127.130464,37.5222699
동래여자고등학교,부산광역시 금정구 체육공원로 20(구서동),129.097215,35.2466076
대광고등학교,서울특별시 동대문구 안암로 6(신설동),127.024439,37.5776429
남지고등학교,경상남도 창녕군 남지읍 남고길 11,128.47188,35.3869753
원묵고등학교,서울특별시 중랑구 숙선옹주로 82(묵동),127.086037,37.6154329
경동고등학교,서울특별시 성북구 보문로29길 49(삼선동3가),127.014969,37.5858235
용문고등학교,서울특별시 성북구 인촌로17가길 46(안암동2가),127.025196,37.5879348
미양고등학교,서울특별시 강북구 인수봉로 39(미아동),127.012135,37.6241168
신일고등학교,서울특별시 강북구 솔매로49길 20(미아동),127.027681,37.6284048
도봉고등학교,서울특별시 도봉구 도봉산길 27(도봉동),127.043054,37.6865273
선덕고등학교,서울특별시 도봉구 시루봉로 53(쌍문동),127.026622,37.6545207
수락고등학교,서울특별시 노원구 동일로245길 143(상계동),127.053308,37.6829317
대성고등학교,서울특별시 은평구 갈현로29길 51-24(갈현동),126.909819,37.6231612
서울여자고등학교,서울특별시 마포구 백범로25길 34(염리동),126.948186,37.5480875
상암고등학교,서울특별시 마포구 월드컵북로 445(상암동),126.883827,37.5813832
양정고등학교,서울특별시 양천구 안양천로 1039(목동),126.886848,37.5348502
한가람고등학교,서울특별시 양천구 목동서로 15(목동),126.883888,37.5377555
등촌고등학교,서울특별시 강서구 공항대로39길 115(등촌동),126.844902,37.5627421
구현고등학교,서울특별시 구로구 경인로53가길 17(구로동),126.874446,37.5022028
고척고등학교,서울특별시 구로구 중앙로15길 162(고척동),126.851306,37.5089772
우신고등학교,서울특별시 구로구 부일로 917(궁동),126.826674,37.4953564
인천신현고등학교,인천광역시 서구 염곡로 399(신현동),126.66791,37.5202412
강남중학교,서울특별시 동작구 대방동15길 29(대방동),126.922406,37.5024615
상현중학교,서울특별시 동작구 사당로2길 2-19(상도동),126.961136,37.4939896
국사봉중학교,서울특별시 동작구 양녕로20길 20(상도동),126.945024,37.4937344
동작중학교,서울특별시 동작구 동작대로39가길 83(동작동),126.977301,37.4951003
상도중학교,서울특별시 동작구 사당로2가길 72(사당동),126.9616,37.4903759
사당중학교,서울특별시 동작구 사당로9가길 58(사당동),126.968937,37.4875706
남성중학교,서울특별시 동작구 남부순환로269길 166(사당동),126.972489,37.478685
강현중학교,서울특별시 동작구 상도로13라길 22(상도동),126.9311,37.5030721
문창중학교,서울특별시 동작구 여의대방로22나길 40(신대방동),126.921773,37.4958029
인헌중학교,서울특별시 관악구 인헌9길 35(봉천동),126.969397,37.4727219
대방중학교,서울특별시 동작구 여의대방로10길 24(신대방동),126.913764,37.4951759
숭의여자중학교,서울특별시 동작구 여의대방로36길 79(대방동),126.928923,37.5083017
중앙대학교사범대학부속중학교,서울특별시 동작구 서달로 124(흑석동),126.961534,37.5044244
봉림중학교,서울특별시 관악구 장군봉길 72(봉천동),126.938475,37.4801959
당곡중학교,서울특별시 관악구 봉천로13길 101(봉천동),126.932983,37.4920583
구암중학교,서울특별시 관악구 성현로 53(봉천동),126.948183,37.4927753
봉원중학교,서울특별시 관악구 관악로24가길 15(봉천동),126.958231,37.4842462
관악중학교,서울특별시 관악구 남부순환로237길 60(봉천동),126.961853,37.4804366
세마고등학교,경기도 오산시 수목원로 559-17(세교동),127.041068,37.1803814
대영고등학교,서울특별시 영등포구 도림로86길 16(신길동),126.905972,37.503423
서상고등학교,경상남도 함양군 서상면 서상로 232-1,127.688473,35.6767293
당곡고등학교,서울특별시 관악구 봉천로21길 108(봉천동),126.934717,37.4919374
미림여자고등학교,서울특별시 관악구 호암로 546(신림동),126.932634,37.4674065
세화고등학교,서울특별시 서초구 신반포로 56-7(반포동),126.991866,37.5018343
세화여자고등학교,서울특별시 서초구 신반포로 56-7(반포동),126.993297,37.5021949
휘문고등학교,서울특별시 강남구 역삼로 541(대치동),127.062798,37.5049279
나주고등학교,전라남도 나주시 나주천2길 26(교동),126.711163,35.0303015
중동고등학교,서울특별시 강남구 일원로 7(일원동),127.080769,37.493134
현대고등학교,서울특별시 강남구 압구정로 127(압구정동),127.022643,37.5251228
보인고등학교,서울특별시 송파구 오금로49길 18(오금동),127.138382,37.4972181
배재고등학교,서울특별시 강동구 고덕로 227(고덕동),127.150851,37.5561285
경남여자고등학교,부산광역시 동구 수정중로 29(수정동),129.04423,35.1317808
부산남고등학교,부산광역시 영도구 중리북로 5(동삼동),129.065455,35.0698883
부산진고등학교,부산광역시 부산진구 성지로94번길 54(초읍동),129.055151,35.1791514
개성고등학교,부산광역시 부산진구 당감서로 137(당감동),129.030729,35.1691848
광양제철고등학교,전라남도 광양시 마로니에길 61(금호동),127.72832,34.9466534
금정고등학교,부산광역시 동래구 명장로63번길 60-14(명장동),129.107583,35.2072387
부산중앙고등학교,부산광역시 남구 진남로127번길 50(대연동),129.078635,35.1389976
낙동고등학교,부산광역시 북구 의성로47번길 23(덕천동),129.01017,35.2170643
남악고등학교,전라남도 무안군 삼향읍 남악4로60번길 24,126.469134,34.8103859
연제고등학교,부산광역시 연제구 쌍미천로30번길 31(연산동),129.091437,35.1773466
남녕고등학교,제주특별자치도 제주시 도령로 55(연동),126.483125,33.4896294
